Id,Category,Subcategory,Furnishing,Neighborhood quality,Garage,Tenure,Unit Feature 1,Unit Feature 2,Unit Feature 3,Features,Area (sq. ft),Gym,Swimming pool,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price,Latitude,Longitude,Remarks
1713,House,Studio,Unfurnished,6,TRUE,Leasehold,Jacuzzi,Dining Room Furniture,Dining Room Furniture,,501,TRUE,FALSE,4,2,1,2018,Downtown,Good,No,528803,3.6942,101.514,
1714,House,Condominium,Unfurnished,8,TRUE,Leasehold,City View,Intercom,City View,,1835,FALSE,TRUE,2,3,1,2018,Urban,Poor,No,445462,3.427,101.434,
1715,House,Studio,Unfurnished,9,TRUE,Freehold,Jacuzzi,Bathtub,Oven/Micowave,,316,FALSE,TRUE,4,4,1,2017,Rural,Poor,No,332154,2.7985,101.938,
1716,House,Terraced House/Townhouse,Fully Furnished,9,FALSE,Leasehold,Dining Room Furniture,Water heater,Living Room Furniture,,1783,FALSE,TRUE,3,2,2,2014,Suburban,Fair,Yes,176951,3.1026,101.663,
1717,House,Condominium,Fully Furnished,8,TRUE,Leasehold,Balcony,Bathtub,Air-conditioning,,1726,TRUE,FALSE,5,1,2,2011,Downtown,Excellent,No,380502,3.1322,101.28,
1718,House,Studio,Unfurnished,8,TRUE,Leasehold,Bathtub,Dishwasher,Balcony,,489,TRUE,FALSE,4,3,3,2015,Suburban,Fair,Yes,533419,3.6907,101.066,
1719,House,Studio,Unfurnished,3,TRUE,Freehold,Dishwasher,Balcony,Balcony,,518,FALSE,TRUE,2,1,1,2012,Downtown,Excellent,Yes,198306,3.1069,101.255,
1720,House,Terraced House/Townhouse,Fully Furnished,6,TRUE,Leasehold,City View,Dining Room Furniture,Dryer,,1993,FALSE,TRUE,2,3,3,2012,Urban,Fair,No,932622,2.7747,100.802,
1721,House,Semi-Detached House,Fully Furnished,3,FALSE,Freehold,Living Room Furniture,Oven/Micowave,Dishwasher,,1510,TRUE,FALSE,3,2,2,2016,Suburban,Fair,No,690083,3.6372,101.461,
1722,House,Duplex,Fully Furnished,7,FALSE,Freehold,Jacuzzi,City View,Bathtub,,2204,TRUE,FALSE,2,4,2,2014,Downtown,Excellent,No,492667,3.2984,101.919,
1723,House,Semi-Detached House,Partial Furnished,9,TRUE,Leasehold,Oven/Micowave,Intercom,Air-conditioning,,1697,TRUE,FALSE,1,3,2,2014,Rural,Excellent,Yes,959222,2.809,101.322,
1724,House,Detached House,Partial Furnished,2,TRUE,Leasehold,Jacuzzi,Bathtub,Intercom,,3871,FALSE,TRUE,5,3,1,2019,Urban,Excellent,No,175223,2.8474,101.268,
1725,House,Studio,Unfurnished,2,TRUE,Leasehold,Living Room Furniture,Jacuzzi,Intercom,,428,FALSE,TRUE,4,1,1,2023,Suburban,Excellent,No,572886,3.5862,101.265,
1726,House,Loft,Partial Furnished,8,TRUE,Leasehold,Oven/Micowave,City View,Bathtub,,1144,TRUE,FALSE,5,2,2,2020,Downtown,Good,No,649493,3.1478,101.652,
1727,House,Studio,Partial Furnished,6,FALSE,Freehold,Air-conditioning,Air-conditioning,Oven/Micowave,,304,TRUE,FALSE,3,1,3,2010,Suburban,Excellent,Yes,465000,2.5416,101.729,
1728,House,Apartment,Fully Furnished,5,FALSE,Freehold,Balcony,Balcony,Water heater,,901,TRUE,FALSE,4,2,3,2023,Downtown,Fair,Yes,997176,2.9334,101.875,
1729,House,Loft,Fully Furnished,2,TRUE,Freehold,Park/Greenery View,Oven/Micowave,Dryer,,1718,FALSE,TRUE,4,1,2,2023,Urban,Fair,No,51082,2.7647,101.946,
1730,House,Condominium,Partial Furnished,7,TRUE,Freehold,Intercom,Dining Room Furniture,Jacuzzi,,1530,FALSE,TRUE,1,3,3,2014,Rural,Good,Yes,454364,3.2276,101.335,
1731,House,Studio,Partial Furnished,6,TRUE,Leasehold,Water heater,Water heater,Living Room Furniture,,435,TRUE,FALSE,3,1,2,2018,Urban,Excellent,No,208566,3.2904,100.794,
1732,House,Detached House,Unfurnished,9,FALSE,Leasehold,City View,Oven/Micowave,Intercom,,2702,TRUE,FALSE,2,4,3,2012,Suburban,Fair,Yes,911525,2.9137,101.358,
1733,House,Duplex,Fully Furnished,1,TRUE,Freehold,Jacuzzi,Intercom,Dining Room Furniture,,2227,TRUE,FALSE,1,2,2,2011,Suburban,Good,No,364096,3.484,101.441,
1734,House,Studio,Unfurnished,4,TRUE,Leasehold,Living Room Furniture,Intercom,Balcony,,545,FALSE,TRUE,1,2,3,2023,Downtown,Fair,Yes,86719,2.7362,101.73,
1735,House,Studio,Partial Furnished,7,TRUE,Freehold,Dishwasher,Jacuzzi,Dishwasher,,389,TRUE,FALSE,5,3,1,2013,Urban,Good,No,98737,3.4164,101.901,
1736,House,Bungalow,Unfurnished,1,TRUE,Freehold,Air-conditioning,Living Room Furniture,Oven/Micowave,,2651,FALSE,TRUE,5,2,2,2017,Downtown,Good,No,502669,3.1462,101.278,
1737,House,Terraced House/Townhouse,Unfurnished,8,TRUE,Leasehold,Balcony,Dining Room Furniture,Dishwasher,,1799,FALSE,TRUE,5,4,2,2016,Urban,Poor,Yes,157271,3.6171,101.144,
1738,House,Studio,Partial Furnished,4,FALSE,Leasehold,Balcony,Park/Greenery View,Dining Room Furniture,,487,FALSE,TRUE,1,1,3,2024,Suburban,Poor,Yes,744896,3.056,101.573,
1739,House,Terraced House/Townhouse,Fully Furnished,1,FALSE,Leasehold,Air-conditioning,Intercom,Park/Greenery View,,1569,TRUE,FALSE,2,3,2,2022,Downtown,Excellent,Yes,231676,2.727,101.117,
1740,House,Detached House,Unfurnished,6,FALSE,Leasehold,Balcony,Oven/Micowave,Park/Greenery View,,3335,FALSE,TRUE,4,4,2,2021,Downtown,Poor,Yes,494049,2.831,100.862,
1741,House,Terraced House/Townhouse,Unfurnished,10,FALSE,Leasehold,Oven/Micowave,Air-conditioning,Jacuzzi,,1864,TRUE,FALSE,5,2,2,2013,Urban,Good,Yes,981543,3.4152,101.865,
1742,House,Villa,Partial Furnished,10,FALSE,Leasehold,Bathtub,Dishwasher,Dryer,,3610,FALSE,TRUE,2,2,1,2013,Rural,Fair,No,642127,2.8365,101.31,
1743,House,Semi-Detached House,Fully Furnished,2,TRUE,Freehold,Dining Room Furniture,City View,Dryer,,1836,FALSE,TRUE,3,4,1,2021,Urban,Fair,No,884363,3.5474,101.366,
1744,House,Semi-Detached House,Partial Furnished,3,FALSE,Freehold,Oven/Micowave,Dishwasher,Dryer,,1028,TRUE,FALSE,5,1,3,2016,Rural,Excellent,Yes,352069,3.79,101.031,
1745,House,Bungalow,Partial Furnished,2,TRUE,Freehold,Air-conditioning,Dryer,Water heater,,3174,FALSE,TRUE,4,1,1,2019,Urban,Poor,No,232075,3.6984,100.708,
1746,House,Detached House,Partial Furnished,8,FALSE,Leasehold,Bathtub,Bathtub,Living Room Furniture,,2515,FALSE,TRUE,3,3,3,2014,Suburban,Excellent,No,492113,3.6868,101.928,
1747,House,Loft,Fully Furnished,1,TRUE,Freehold,Intercom,Jacuzzi,City View,,1403,TRUE,FALSE,3,2,1,2021,Downtown,Good,Yes,137745,3.6487,101.873,
1748,House,Detached House,Partial Furnished,3,TRUE,Leasehold,Dining Room Furniture,Air-conditioning,Bathtub,,3357,FALSE,TRUE,4,4,3,2010,Urban,Poor,No,176298,2.74,101.502,
1749,House,Studio,Partial Furnished,10,FALSE,Leasehold,Dining Room Furniture,Oven/Micowave,Dryer,,506,FALSE,TRUE,5,1,1,2020,Suburban,Excellent,No,667997,3.4663,100.998,
1750,House,Terraced House/Townhouse,Fully Furnished,3,FALSE,Leasehold,Balcony,Dryer,Dryer,,1563,TRUE,FALSE,1,3,1,2019,Urban,Fair,Yes,354431,3.3791,101.146,
1751,House,Bungalow,Partial Furnished,3,FALSE,Freehold,Living Room Furniture,Balcony,Bathtub,,2420,TRUE,FALSE,4,2,3,2010,Downtown,Fair,Yes,796086,3.5377,101.459,
1752,House,Detached House,Fully Furnished,2,TRUE,Leasehold,Living Room Furniture,Balcony,Balcony,,3081,TRUE,FALSE,4,2,2,2010,Urban,Excellent,No,476228,3.071,101.676,
1753,House,Bungalow,Fully Furnished,7,FALSE,Leasehold,Intercom,Dining Room Furniture,Bathtub,,3165,TRUE,FALSE,4,3,2,2014,Rural,Excellent,Yes,681540,3.7787,101.238,
1754,House,Terraced House/Townhouse,Partial Furnished,8,TRUE,Leasehold,Oven/Micowave,Park/Greenery View,Living Room Furniture,,1619,FALSE,TRUE,3,3,1,2014,Downtown,Excellent,No,747143,2.9056,101.736,
1755,House,Villa,Unfurnished,10,FALSE,Freehold,Dining Room Furniture,Dishwasher,Bathtub,,4090,FALSE,TRUE,2,1,3,2010,Rural,Good,Yes,421467,2.8997,100.964,
1756,House,Penthouse,Fully Furnished,10,FALSE,Leasehold,Jacuzzi,Dryer,Air-conditioning,,2168,FALSE,TRUE,1,4,2,2024,Suburban,Good,Yes,511531,3.3289,101.522,
1757,House,Studio,Unfurnished,5,FALSE,Freehold,Water heater,Oven/Micowave,Intercom,,590,TRUE,FALSE,5,2,3,2013,Suburban,Fair,Yes,789126,3.681,101.978,
1758,House,Condominium,Unfurnished,3,TRUE,Leasehold,City View,Park/Greenery View,Dishwasher,,1695,FALSE,TRUE,5,4,2,2017,Urban,Good,Yes,489707,2.6831,100.726,
1759,House,Studio,Partial Furnished,3,TRUE,Freehold,Oven/Micowave,Bathtub,Living Room Furniture,,521,TRUE,FALSE,2,2,3,2021,Rural,Good,No,270013,2.782,100.825,
1760,House,Condominium,Unfurnished,7,TRUE,Freehold,Balcony,Bathtub,Dishwasher,,1640,FALSE,TRUE,4,2,1,2014,Rural,Poor,Yes,501800,2.9452,101.709,
1761,House,Apartment,Unfurnished,7,FALSE,Freehold,Oven/Micowave,Living Room Furniture,Park/Greenery View,,1011,TRUE,FALSE,1,4,3,2023,Downtown,Good,Yes,849235,2.8276,101.364,
1762,House,Villa,Unfurnished,4,TRUE,Leasehold,Balcony,Dining Room Furniture,Living Room Furniture,,3305,FALSE,TRUE,5,3,2,2015,Rural,Poor,No,230697,3.3807,100.751,
1763,House,Duplex,Partial Furnished,5,FALSE,Leasehold,Jacuzzi,Water heater,Jacuzzi,,2426,FALSE,TRUE,5,1,1,2016,Rural,Good,No,693107,3.1341,101.872,
1764,House,Semi-Detached House,Unfurnished,1,FALSE,Leasehold,Park/Greenery View,Dryer,Jacuzzi,,1823,FALSE,TRUE,4,2,3,2016,Downtown,Fair,No,929793,3.0344,100.872,
1765,House,Studio,Unfurnished,3,FALSE,Leasehold,Air-conditioning,Water heater,Dishwasher,,342,FALSE,TRUE,2,3,2,2018,Downtown,Excellent,No,63698,3.4755,101.951,
1766,House,Detached House,Fully Furnished,9,FALSE,Freehold,Oven/Micowave,Air-conditioning,Air-conditioning,,3851,FALSE,TRUE,1,2,1,2017,Rural,Fair,Yes,65376,2.8103,101.507,
1767,House,Detached House,Unfurnished,9,FALSE,Leasehold,Living Room Furniture,Park/Greenery View,Dishwasher,,2023,TRUE,FALSE,2,1,3,2021,Urban,Good,No,526870,2.9016,101.741,
1768,House,Penthouse,Fully Furnished,4,TRUE,Leasehold,Air-conditioning,Park/Greenery View,Balcony,,4943,TRUE,FALSE,2,2,2,2021,Downtown,Excellent,Yes,325261,2.5129,101.16,
1769,House,Condominium,Unfurnished,3,TRUE,Freehold,Water heater,Intercom,Jacuzzi,,2109,TRUE,FALSE,1,1,3,2015,Downtown,Excellent,No,286591,3.7961,101.104,
1770,House,Bungalow,Unfurnished,3,TRUE,Freehold,Water heater,Oven/Micowave,City View,,3452,FALSE,TRUE,1,1,3,2017,Rural,Excellent,Yes,481172,3.7448,100.779,
1771,House,Apartment,Partial Furnished,3,FALSE,Freehold,Bathtub,Water heater,Living Room Furniture,,1004,FALSE,TRUE,5,2,1,2012,Rural,Poor,No,98786,2.5861,100.947,
1772,House,Terraced House/Townhouse,Unfurnished,6,TRUE,Freehold,Dishwasher,Air-conditioning,Oven/Micowave,,1505,FALSE,TRUE,5,2,1,2020,Downtown,Fair,Yes,687293,3.7573,101.329,
1773,House,Villa,Unfurnished,6,TRUE,Leasehold,Oven/Micowave,Bathtub,Dishwasher,,5457,TRUE,FALSE,1,1,2,2016,Rural,Poor,Yes,268850,2.863,101.924,
1774,House,Terraced House/Townhouse,Unfurnished,10,FALSE,Freehold,Dishwasher,Balcony,Dishwasher,,1653,TRUE,FALSE,3,3,1,2014,Downtown,Excellent,No,378624,3.448,101.312,
1775,House,Semi-Detached House,Unfurnished,10,TRUE,Freehold,Dishwasher,Jacuzzi,Bathtub,,2142,FALSE,TRUE,5,4,2,2015,Urban,Fair,Yes,737055,2.7804,101.365,
1776,House,Villa,Partial Furnished,1,TRUE,Freehold,Jacuzzi,Water heater,Dryer,,3460,FALSE,TRUE,3,1,3,2024,Urban,Fair,Yes,969015,3.0774,100.882,
1777,House,Bungalow,Unfurnished,10,FALSE,Freehold,Balcony,Bathtub,Water heater,,3030,FALSE,TRUE,1,2,3,2012,Downtown,Good,Yes,889665,3.4769,101.662,
1778,House,Condominium,Unfurnished,8,FALSE,Leasehold,Dining Room Furniture,Jacuzzi,Bathtub,,2026,FALSE,TRUE,5,2,2,2017,Downtown,Poor,Yes,423166,3.2393,101.545,
1779,House,Villa,Partial Furnished,1,FALSE,Leasehold,Bathtub,Living Room Furniture,Living Room Furniture,,5188,TRUE,FALSE,2,3,3,2017,Suburban,Poor,No,465718,3.7767,101.428,
1780,House,Duplex,Fully Furnished,3,TRUE,Leasehold,Dishwasher,Air-conditioning,Dishwasher,,1821,TRUE,FALSE,1,4,1,2010,Suburban,Good,Yes,493226,2.7595,100.888,
1781,House,Bungalow,Partial Furnished,4,FALSE,Freehold,Dishwasher,Water heater,City View,,3994,TRUE,FALSE,4,1,3,2017,Rural,Poor,Yes,142529,3.6802,101.507,
1782,House,Semi-Detached House,Unfurnished,2,TRUE,Leasehold,Water heater,Jacuzzi,Water heater,,1989,FALSE,TRUE,3,1,1,2021,Rural,Excellent,No,517121,2.7894,101.27,
1783,House,Villa,Fully Furnished,5,TRUE,Leasehold,Park/Greenery View,Dishwasher,Balcony,,5868,TRUE,FALSE,1,4,2,2011,Downtown,Excellent,No,815784,3.5279,101.98,
1784,House,Loft,Fully Furnished,7,FALSE,Leasehold,Air-conditioning,Dining Room Furniture,Balcony,,1177,TRUE,FALSE,1,1,2,2011,Downtown,Poor,No,489705,3.4659,100.8,
1785,House,Bungalow,Fully Furnished,2,TRUE,Freehold,Dryer,City View,Dining Room Furniture,,3388,FALSE,TRUE,5,4,3,2024,Suburban,Good,Yes,675207,3.5173,101.169,
1786,House,Detached House,Partial Furnished,8,FALSE,Leasehold,Intercom,Dining Room Furniture,Intercom,,3140,FALSE,TRUE,5,2,3,2021,Suburban,Fair,Yes,919965,3.6566,101.968,
1787,House,Terraced House/Townhouse,Unfurnished,8,TRUE,Freehold,Air-conditioning,Oven/Micowave,Park/Greenery View,,1111,FALSE,TRUE,5,4,1,2023,Downtown,Poor,No,524381,2.9499,101.448,
1788,House,Studio,Unfurnished,5,FALSE,Freehold,Park/Greenery View,Dishwasher,Dining Room Furniture,,432,TRUE,FALSE,4,1,1,2017,Urban,Fair,Yes,999453,3.4976,101.892,
1789,House,Penthouse,Unfurnished,3,FALSE,Leasehold,Dining Room Furniture,Intercom,Park/Greenery View,,4776,TRUE,FALSE,5,4,3,2019,Urban,Good,No,522803,3.4822,100.8,
1790,House,Terraced House/Townhouse,Unfurnished,6,FALSE,Freehold,Jacuzzi,Oven/Micowave,Bathtub,,1975,TRUE,FALSE,1,3,3,2021,Rural,Fair,Yes,536275,2.8593,101.072,
1791,House,Apartment,Partial Furnished,2,TRUE,Freehold,Water heater,Air-conditioning,Air-conditioning,,619,FALSE,TRUE,5,2,2,2017,Downtown,Good,No,772670,2.6204,101.548,
1792,House,Detached House,Partial Furnished,3,FALSE,Leasehold,Jacuzzi,Balcony,Park/Greenery View,,3879,FALSE,TRUE,2,2,2,2010,Downtown,Good,Yes,259870,3.6604,101.038,
1793,House,Bungalow,Unfurnished,3,FALSE,Freehold,City View,Dryer,Dining Room Furniture,,3873,FALSE,TRUE,5,4,2,2018,Rural,Excellent,No,643695,2.8027,101.966,
1794,House,Detached House,Fully Furnished,8,FALSE,Freehold,Air-conditioning,Balcony,Air-conditioning,,2283,TRUE,FALSE,4,1,3,2021,Suburban,Excellent,Yes,648097,3.391,101.169,
1795,House,Duplex,Fully Furnished,1,TRUE,Leasehold,Oven/Micowave,Dryer,Intercom,,2208,TRUE,FALSE,2,3,3,2022,Suburban,Good,No,329373,3.6205,101.082,
1796,House,Condominium,Partial Furnished,8,TRUE,Leasehold,Dishwasher,Oven/Micowave,Water heater,,1935,FALSE,TRUE,1,2,3,2014,Urban,Poor,Yes,994889,2.7691,101.09,
1797,House,Terraced House/Townhouse,Partial Furnished,6,FALSE,Freehold,Water heater,Water heater,Water heater,,1584,TRUE,FALSE,1,2,2,2020,Downtown,Excellent,Yes,616464,3.0674,101.409,
1798,House,Detached House,Partial Furnished,5,FALSE,Leasehold,Bathtub,Dishwasher,Jacuzzi,,2810,TRUE,FALSE,3,1,3,2021,Suburban,Good,Yes,669113,2.6303,101.421,
1799,House,Condominium,Fully Furnished,9,TRUE,Leasehold,Dining Room Furniture,Park/Greenery View,Park/Greenery View,,1902,TRUE,FALSE,2,1,1,2018,Urban,Fair,No,970764,3.5239,100.952,
1800,House,Apartment,Unfurnished,7,TRUE,Freehold,Bathtub,Dining Room Furniture,Jacuzzi,,771,TRUE,FALSE,3,3,3,2021,Urban,Fair,Yes,147555,2.9406,101.46,
1801,House,Terraced House/Townhouse,Partial Furnished,10,FALSE,Freehold,Jacuzzi,Living Room Furniture,Air-conditioning,,1794,TRUE,FALSE,2,4,3,2018,Urban,Poor,Yes,577433,2.7739,101.988,
1802,House,Semi-Detached House,Unfurnished,7,FALSE,Leasehold,Air-conditioning,City View,Park/Greenery View,,1559,TRUE,FALSE,2,1,3,2010,Suburban,Fair,Yes,147289,2.6277,100.713,
1803,House,Condominium,Partial Furnished,10,FALSE,Leasehold,Jacuzzi,Bathtub,Jacuzzi,,2439,FALSE,TRUE,4,4,3,2018,Suburban,Fair,No,713162,3.4322,100.85,
1804,House,Studio,Unfurnished,8,TRUE,Freehold,Balcony,Intercom,Park/Greenery View,,474,TRUE,FALSE,3,3,3,2023,Downtown,Good,Yes,838695,2.6337,100.796,
1805,House,Bungalow,Partial Furnished,1,FALSE,Freehold,Dryer,Water heater,Living Room Furniture,,2052,TRUE,FALSE,4,4,1,2010,Downtown,Fair,No,470129,3.3544,101.695,
1806,House,Apartment,Fully Furnished,9,TRUE,Leasehold,Dishwasher,Intercom,Water heater,,1192,FALSE,TRUE,2,2,1,2017,Urban,Fair,Yes,107788,2.5503,100.769,
1807,House,Bungalow,Fully Furnished,6,TRUE,Leasehold,Jacuzzi,Oven/Micowave,City View,,3198,TRUE,FALSE,1,4,3,2012,Urban,Fair,No,713515,3.0109,101.648,
1808,House,Bungalow,Fully Furnished,2,FALSE,Leasehold,Park/Greenery View,Balcony,Air-conditioning,,3848,FALSE,TRUE,2,3,2,2011,Suburban,Fair,No,706282,2.7697,101.32,
1809,House,Terraced House/Townhouse,Unfurnished,9,TRUE,Leasehold,Water heater,Air-conditioning,Park/Greenery View,,1293,FALSE,TRUE,4,3,3,2015,Suburban,Good,Yes,777591,3.4961,101.369,
1810,House,Bungalow,Partial Furnished,3,TRUE,Leasehold,Air-conditioning,Park/Greenery View,Water heater,,2460,TRUE,FALSE,3,3,3,2020,Downtown,Fair,No,201744,2.5974,100.975,
1811,House,Terraced House/Townhouse,Unfurnished,1,TRUE,Freehold,Living Room Furniture,Air-conditioning,Balcony,,1627,FALSE,TRUE,3,4,3,2024,Downtown,Poor,No,219598,3.6753,101.911,
1812,House,Condominium,Partial Furnished,10,FALSE,Leasehold,Dining Room Furniture,Bathtub,City View,,1780,FALSE,TRUE,4,2,2,2022,Rural,Excellent,Yes,881776,3.6545,100.714,
1813,House,Terraced House/Townhouse,Fully Furnished,1,FALSE,Leasehold,Dishwasher,Bathtub,Living Room Furniture,,1870,FALSE,TRUE,3,1,2,2011,Downtown,Poor,No,959251,3.6803,101.798,
1814,House,Detached House,Fully Furnished,9,TRUE,Freehold,Dryer,Dishwasher,Air-conditioning,,3114,FALSE,TRUE,5,2,2,2020,Suburban,Excellent,No,462230,3.6613,100.978,
1815,House,Semi-Detached House,Fully Furnished,6,TRUE,Freehold,Dishwasher,Water heater,Air-conditioning,,2480,TRUE,FALSE,1,4,1,2015,Urban,Poor,No,647640,3.2649,100.824,
1816,House,Semi-Detached House,Partial Furnished,9,TRUE,Freehold,Intercom,Dishwasher,Air-conditioning,,1148,FALSE,TRUE,1,4,2,2021,Rural,Excellent,No,534495,3.4629,101.896,
1817,House,Bungalow,Partial Furnished,2,TRUE,Leasehold,Park/Greenery View,Dishwasher,Balcony,,3454,TRUE,FALSE,1,1,1,2023,Downtown,Excellent,Yes,352468,3.2726,101.898,
1818,House,Condominium,Partial Furnished,2,FALSE,Leasehold,Jacuzzi,Balcony,Dryer,,1758,TRUE,FALSE,3,4,1,2022,Downtown,Excellent,No,557745,3.7241,101.407,
1819,House,Villa,Partial Furnished,6,FALSE,Leasehold,Balcony,Bathtub,Park/Greenery View,,4481,TRUE,FALSE,3,3,2,2020,Suburban,Excellent,No,930507,2.7344,101.719,
1820,House,Penthouse,Unfurnished,8,TRUE,Leasehold,Dishwasher,Dining Room Furniture,Water heater,,1708,TRUE,FALSE,2,3,2,2024,Rural,Good,Yes,276710,3.4331,101.648,
1821,House,Apartment,Unfurnished,1,TRUE,Freehold,Water heater,Living Room Furniture,Living Room Furniture,,685,TRUE,FALSE,2,3,2,2012,Downtown,Poor,Yes,744058,2.9207,100.816,
1822,House,Villa,Fully Furnished,4,FALSE,Leasehold,Dryer,Intercom,Bathtub,,5377,TRUE,FALSE,1,3,1,2019,Urban,Excellent,No,913601,2.9836,101.308,
1823,House,Detached House,Unfurnished,4,TRUE,Freehold,Water heater,Living Room Furniture,Bathtub,,2991,TRUE,FALSE,5,3,3,2020,Suburban,Poor,Yes,859816,3.1721,101.642,
1824,House,Bungalow,Unfurnished,5,FALSE,Freehold,Balcony,Dining Room Furniture,Dining Room Furniture,,3045,TRUE,FALSE,2,4,2,2012,Rural,Fair,Yes,577800,3.4653,101.375,
1825,House,Studio,Unfurnished,9,TRUE,Freehold,Intercom,Oven/Micowave,Dishwasher,,409,TRUE,FALSE,2,1,2,2024,Downtown,Excellent,Yes,973570,3.4444,101.806,
1826,House,Apartment,Unfurnished,10,FALSE,Freehold,Dining Room Furniture,Intercom,Water heater,,1058,FALSE,TRUE,3,1,2,2018,Downtown,Poor,Yes,736860,3.1078,101.393,
1827,House,Studio,Fully Furnished,10,TRUE,Leasehold,Dryer,Bathtub,City View,,474,TRUE,FALSE,5,3,1,2012,Rural,Good,Yes,173775,2.5312,101.866,
1828,House,Terraced House/Townhouse,Partial Furnished,3,FALSE,Leasehold,Jacuzzi,Dining Room Furniture,City View,,1806,FALSE,TRUE,1,4,1,2021,Suburban,Poor,Yes,128743,2.9348,101.331,
1829,House,Bungalow,Fully Furnished,9,TRUE,Freehold,Dishwasher,Water heater,Oven/Micowave,,2649,FALSE,TRUE,2,2,3,2023,Rural,Excellent,Yes,397786,3.6571,101.089,
1830,House,Loft,Partial Furnished,8,FALSE,Freehold,City View,Oven/Micowave,Dishwasher,,1035,FALSE,TRUE,5,2,2,2024,Rural,Fair,Yes,441731,3.6981,101.382,
1831,House,Duplex,Fully Furnished,10,FALSE,Leasehold,Dryer,Air-conditioning,Park/Greenery View,,1965,TRUE,FALSE,5,4,1,2011,Suburban,Poor,Yes,654146,3.3122,101.342,
1832,House,Condominium,Fully Furnished,4,FALSE,Freehold,Balcony,Dining Room Furniture,Intercom,,1795,TRUE,FALSE,1,3,3,2016,Downtown,Fair,No,629088,3.0651,101.758,
1833,House,Apartment,Partial Furnished,10,FALSE,Freehold,Air-conditioning,Air-conditioning,Intercom,,621,FALSE,TRUE,5,1,2,2022,Urban,Good,No,506356,2.973,101.788,
1834,House,Loft,Unfurnished,9,FALSE,Freehold,Water heater,Air-conditioning,Intercom,,1343,TRUE,FALSE,5,4,1,2011,Suburban,Poor,No,674652,3.162,101.118,
1835,House,Studio,Fully Furnished,8,TRUE,Freehold,Oven/Micowave,Oven/Micowave,Oven/Micowave,,457,TRUE,FALSE,5,2,2,2015,Urban,Poor,No,555533,3.4831,101.442,
1836,House,Studio,Partial Furnished,10,TRUE,Leasehold,Balcony,City View,Oven/Micowave,,329,TRUE,FALSE,2,2,2,2021,Downtown,Good,No,314531,2.5053,100.84,
1837,House,Condominium,Partial Furnished,7,FALSE,Freehold,Dryer,Water heater,Oven/Micowave,,1768,TRUE,FALSE,1,2,1,2018,Rural,Good,Yes,237232,2.9512,101.702,
1838,House,Semi-Detached House,Partial Furnished,10,TRUE,Leasehold,Water heater,Dishwasher,Balcony,,1344,FALSE,TRUE,5,3,1,2017,Urban,Good,Yes,778927,2.8695,101.242,
1839,House,Condominium,Unfurnished,6,TRUE,Freehold,Dishwasher,City View,Air-conditioning,,2410,TRUE,FALSE,5,2,1,2015,Downtown,Excellent,No,182871,3.535,100.819,
1840,House,Loft,Fully Furnished,1,FALSE,Leasehold,City View,Dishwasher,City View,,1656,TRUE,FALSE,2,4,2,2022,Downtown,Excellent,No,169095,3.2054,100.865,
1841,House,Penthouse,Fully Furnished,5,FALSE,Freehold,Balcony,Park/Greenery View,Water heater,,4782,TRUE,FALSE,1,4,2,2024,Rural,Poor,Yes,609836,3.268,100.839,
1842,House,Condominium,Unfurnished,8,TRUE,Leasehold,City View,Living Room Furniture,Bathtub,,1581,TRUE,FALSE,3,2,3,2024,Rural,Poor,No,140450,3.7294,101.536,
1843,House,Semi-Detached House,Fully Furnished,2,TRUE,Leasehold,Air-conditioning,Jacuzzi,Dining Room Furniture,,2201,TRUE,FALSE,2,4,2,2015,Downtown,Poor,Yes,679957,2.6954,101.224,
1844,House,Villa,Fully Furnished,1,TRUE,Leasehold,Jacuzzi,Oven/Micowave,Oven/Micowave,,5317,FALSE,TRUE,1,2,1,2012,Downtown,Fair,No,916603,2.9249,101.744,
1845,House,Apartment,Partial Furnished,4,TRUE,Freehold,Jacuzzi,Bathtub,Water heater,,773,TRUE,FALSE,5,2,2,2016,Urban,Good,Yes,483595,3.6661,101.417,
1846,House,Loft,Unfurnished,5,FALSE,Leasehold,Balcony,City View,Air-conditioning,,1791,FALSE,TRUE,1,1,3,2018,Downtown,Poor,No,357558,2.9928,101.878,
1847,House,Penthouse,Unfurnished,8,TRUE,Leasehold,Park/Greenery View,Jacuzzi,Park/Greenery View,,4316,FALSE,TRUE,1,3,3,2010,Downtown,Good,Yes,647359,3.5249,100.747,
1848,House,Apartment,Partial Furnished,1,FALSE,Freehold,City View,Park/Greenery View,Oven/Micowave,,857,FALSE,TRUE,1,3,1,2011,Urban,Excellent,No,687096,3.1614,101.353,
1849,House,Semi-Detached House,Partial Furnished,1,TRUE,Freehold,Water heater,Air-conditioning,Intercom,,1303,FALSE,TRUE,3,1,1,2012,Suburban,Good,No,550884,3.25,101.643,
1850,House,Penthouse,Fully Furnished,5,FALSE,Freehold,Dryer,Dining Room Furniture,Park/Greenery View,,2906,FALSE,TRUE,1,1,3,2017,Urban,Fair,Yes,128591,3.0795,101.423,
1851,House,Studio,Unfurnished,7,TRUE,Leasehold,Bathtub,Dryer,Jacuzzi,,359,FALSE,TRUE,3,3,3,2022,Urban,Fair,Yes,798501,2.9314,101.53,
